id,title,announcementTitle,shortAnnouncementTitle,status,type,accessType,endAt,startAt,division/id,division/name,division/lat,division/lng,tags/0/name,tags/1/name,merchant/id,merchant/name,merchant/websiteUrl,options/0/expiresInDays,options/0/redemptionLocations/0/name,options/0/redemptionLocations/0/streetAddress1,options/0/redemptionLocations/0/streetAddress2,options/0/redemptionLocations/0/state,options/0/redemptionLocations/0/city,options/0/redemptionLocations/0/neighborhood,options/0/redemptionLocations/0/postalCode,options/0/redemptionLocations/0/country
ga-indigo-sky-casino-hotel-18,"1-Night Stay for Two with Slot and Dining Credits and Optional Golf Package at Indigo Sky Casino & Hotel in Seneca, OK",Oklahoma Hotel with Dining & Casino Package,Oklahoma Casino Hotel,open,groupon,featured,2017-05-04T04:59:59Z,2017-04-13T05:00:00Z,oklahoma-city,Oklahoma City,35.4676,-97.5164,Accommodation type,Hotel - Casino,indigo-sky-casino-hotel-1,Indigo Sky Casino & Hotel,http://indigoskycasino.com/stay/indigo-sky-hotel,,"Seneca, OK",70220 US-60,,OK,Wyandotte,K-Wood Hill,74370,US
a1performance-auto-repair,$21 for One Regular Oil Change at A-1 Performance Auto Repair ($35 Value),40% Off Oil Change,Oil Change,open,groupon,extended,2038-10-27T06:59:59Z,2014-06-23T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Automotive Oil Change,Car & Automotive,a1performance-auto-repair,A-1 Performance Auto Repair,http://m.mainstreethub.com/a1performanceautorepair,90,Sunnyvale,771 N Mathilda Ave,Ste A&F,CA,Sunnyvale,Sunnyvale,94085,US
pretty-and-pink-beauty-boutique-7,One Women's Brazilian Wax from pretty and pink Beauty Boutique (50% Off),50% Off Brazilian Wax,Brazilian Wax,open,groupon,extended,2041-03-12T06:59:59Z,2016-11-09T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Waxing - Brazilian / Bikini,Hair Removal & Epilation,pretty-and-pink-beauty-boutique,pretty and pink Beauty Boutique,,120,Bascom-Forest,2039 Forest Avenue,Suite 202,CA,San Jose,Bascom-Forest,95128,US
gg-womens-high-compression-waist-control-panties-3,Women's High Compression Waist Control Panties (4-Pack),Women's High Compression Waist Control Panties (4-Pack),Women's High Compression Panties,open,groupon,featured,2017-07-27T06:59:59Z,2017-04-13T04:00:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Undergarments,Underwear / Socks / Hosiery,ca-trading-group,Women's High Compression Waist Control Panties (4-Pack),,,,,,,,,,
abcmouse-national-0,Free Two-Month Subscription to ABCmouse.com,Free Two-Month Subscription to ABCmouse.com,Kids' Digital Learning Academy,open,groupon,extended,2041-02-08T09:59:59Z,2016-10-05T04:00:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Entertainment Media,Book - Children (Retail),ab-cmouse-com,ABCmouse.com,https://www.abcmouse.com/,90,,,,,,,,
rockin-jump-fremont-san-jose,"One-Hour Jump Pass for Two, Four, or Six People at Rockin Jump (Up to 43% Off) ",Up to 43% Off Jump Time at Rockin Jump ,Jump Sessions at Trampoline Park,open,groupon,extended,2039-03-28T06:59:59Z,2014-11-22T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Trampoline Park,Jumping,rockin-jump-fremont,Rockin Jump - Fremont,http://fremont.rockinjump.com/,90,Fremont,39177 Farwell Drive,,CA,Fremont,28 Palms,94538,US
mayflower-day-spa-2,60-Minute Massage or Couples Massage at Mayflower Day Spa (Up to 59% Off),Up to 59% Off Massage,Massage,open,groupon,extended,2038-11-27T07:59:59Z,2014-07-24T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Full Body,mayflower-day-spa,Mayflower Day Spa,http://mayflowerdayspa.com/,120,Santa Clara,3255 Kifer Rd,,CA,Santa Clara,Santa Clara,95051,US
plant-nite-22,Terrarium and Garden-Making Social Event from Plant Nite in Local Bars,44% Off Terrarium & Garden-Making Social Event ,Terrarium & Garden-Making Event,open,groupon,extended,2040-10-18T06:59:59Z,2016-06-14T07:00:00Z,modesto,Modesto,37.6391,-120.997,Gardening / Farming / Beekeeping Education,Courses - Continuing Education,plant-nite,Plant Nite,https://www.plantnite.com/?utm_source=Groupon&utm_medium=Deal&utm_campaign=GreaterSanFrancisco,120,Plant Nite,311 Judah St,,CA,Roseville,Cherry Glen,95678,US
plan-b-weight-loss-clinic,Up to 71% Off B12 injections at Anti Aging Weight Loss Clinic,Up to 71% Off B12 injections at Anti Aging Weight Loss Clinic,B12 injections,open,groupon,extended,2039-12-07T07:59:59Z,2015-08-02T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Injections,Injection - B12,plan-b-weight-loss-clinic,Anti Aging Weight Loss Clinic,http://www.planbweightloss.net,90,Anti Aging Weight Loss Clinic,1399 S Winchester Blvd Ste 100,,CA,San Jose,Castlemont,95128,US
crystal-ballroom-dance-studio-7,5 or 10 Group Dance Lessons for One or Two at Crystal Ballroom Dance Studio (Up to 70% Off),Up to 70% Off Group Dance Lessons for One or Two,Group Dance Lessons,open,groupon,extended,2039-09-24T06:59:59Z,2015-05-21T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Dance Class,Courses - Sports Training,crystal-ballroom-dance-studio,Crystal Ballroom Dance Studio,http://www.crystalbdance.com,120,Santa Clara,3595 Stevens Creek Blvd.,,CA,San Jose,Santa Clara,95117,US
gg-bluetooth-waterproof-shower-speaker-2,LAX Gadgets Wireless Bluetooth Waterproof Shower Speaker,LAX Gadgets Wireless Bluetooth Waterproof Shower Speaker,Wireless Shower Speaker,open,groupon,featured,2017-08-26T06:59:59Z,2017-04-11T04:00:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Electronics - Portable Speakers - Wireless,Audio,lax-gadgets,LAX Gadgets Wireless Bluetooth Waterproof Shower Speaker,,,,,,,,,,
sea-goddess-whale-watching-1,Up to 22% Off Whale Watching at Sea Goddess Whale Watching,Up to 22% Off Whale Watching at Sea Goddess Whale Watching,Whale Watching Monterey Bay,open,groupon,extended,2039-11-23T07:59:59Z,2015-07-20T07:00:00Z,fresno,Fresno,36.7477,-119.772,Watersports,Whale / Wildlife Watching (Activity / Experience),sea-goddess-whale-watching,Sea Goddess Whale Watching,http://seagoddesswhalewatch.com,90,Moss Landing,"7881 SANDHOLDT ROAD,",,CA,"MOSS LANDING,",Moss Landing,95039,US
gl-i-love-the-90-s-tour-3,"I Love the '90s: The Party Continues with TLC, Biz Markie, and Montell Jordan on Saturday, July 15, at 7 p.m.         ","I Love the 90s w/ TLC, Montell Jordan & More – Up to 52% Off ","TLC, Montell Jordan, Biz Markie",open,groupon,featured,2017-04-28T06:59:59Z,2017-04-07T07:00:00Z,napa-sonoma,Napa / Sonoma,38.4405,-122.714,Hip Hop Music,Music,live-nation-2017,"I Love The 90s: The Party Continues Tour with TLC, Biz Markie, and Montell Jordan",http://concerts1.livenation.com/event/1C00526E009451DE,,Concord Pavilion,2000 Kirker Pass Rd.,,CA,Concord,Clayton,94521,US
cali-tan,"Airbrush-Tan Cocktail, or 3 or 5 Sessions in a Tanning Bed at Cali Tan (Up to 81% Off). 3 Options Available.",Up to 81% Off Tanning at Cali Tan,Airbrush Tan or Tanning Bed,open,groupon,extended,2040-06-23T06:59:59Z,2016-02-18T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Tanning - Bed / Booth,Tanning,magic-tan-spa,Cali Tan,http://www.magictaninc.com,120,Campbell,330 East Hamilton Avenue,Suite #4,CA,Campbell,Campbell,95008,US
amazing-face-2-3180705,One or Two Brazilian Waxes at Amazing Face (Up to 57% Off),Up to 57% Off Brazilian Waxes at Amazing Face,Brazilian Waxes,open,groupon,extended,2040-01-28T07:59:59Z,2015-09-24T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Hair Removal & Epilation,Waxing,amazing-face,Amazing Face,http://amazingfaceeuropeanspa.com/,120,Sunnyvale,1111 W El Camino Real,Suite 111,CA,Sunnyvale,Washington,94087,US
rooster-t-feathers-comedy-club-4-8,Standup Comedy at Rooster T. Feathers Comedy Club (Up to 64% Off),Up to 64% Off Standup Comedy,Standup Comedy,open,groupon,extended,2040-02-07T07:59:59Z,2015-10-01T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Comedy,Stand-up Show,rooster-t-feathers-comedy-club,Rooster T. Feathers Comedy Club,http://www.roostertfeathers.com,180,Rooster T. Feathers Comedy Club,157 W El Camino Real,,CA,Sunnyvale,,94087,US
gg-bamboo-pillow-with-shredded-memory-foam-fill,Soft Bamboo Pillow with Shredded Memory Foam Fill,Soft Bamboo Pillow with Shredded Memory Foam Fill,Soft Bamboo Pillow with Foam,open,groupon,featured,2017-04-28T06:59:59Z,2017-04-13T04:00:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Home & Garden - Memory Foam Pillows,Linens,home-fashions,Soft Bamboo Pillow with Shredded Memory Foam Fill,,,,,,,,,,
ga-bk-red-lion-hotel-anaheim-resort-1,"Stay with Optional Parking at Red Lion Hotel Anaheim Resort in California, with Dates into July",Disneyland Good Neighbor Hotel in Anaheim,Anaheim Hotel near Disneyland,open,groupon,featured,2017-05-09T06:59:59Z,2017-04-11T07:00:00Z,orange-county,Orange County,33.7456,-117.868,Accommodation type,Hotel - City,red-lion-hotels-anaheim,Red Lion Hotel Anaheim Resort,https://www.redlion.com/anaheim,,"Anaheim, CA",1850 S Harbor Blvd,,CA,Anaheim,The Anaheim Resort,92802,US
ga-bk-the-claridge-hotel-17,"Stay, with Optional Drinks at The Claridge Hotel in Atlantic City, NJ. Dates into August.",Stylish Hotel near Atlantic City Boardwalk,Stylish Atlantic City Hotel,open,groupon,featured,2017-05-12T03:59:59Z,2017-04-13T04:00:00Z,philadelphia,Philadelphia,39.9516,-75.1638,Accommodation type,Hotel - Casino - City,the-claridge-hotel-1,The Claridge Hotel,http://www.claridge.com/,,"Atlantic City, NJ",Park Place and The Boardwalk,,NJ,Atlantic City,Downtown Atlantic City,8401,US
ga-bk-the-la-hotel-downtown,"Stay at The L.A. Hotel Downtown, with Dates into July",Boutique Hotel in Downtown Los Angeles,Boutique Downtown LA Hotel,open,groupon,featured,2017-05-11T06:59:59Z,2017-04-13T07:00:00Z,los-angeles,Los Angeles,34.0522,-118.243,Accommodation type,Hotel - City,the-l-a-hotel-downtown,The L.A. Hotel Downtown,http://thelahotel.com/,,"Los Angeles, CA",333 S Figueroa St,,CA,Los Angeles,Downtown Los Angeles,90071,US
ga-bk-quality-inn-seaside-oregon-2,"Stay at Quality Inn Seaside Oregon in Seaside, OR. Dates into July.",Hotel in Coastal Oregon,Coastal Oregon Hotel,closed,groupon,featured,2017-05-11T06:59:59Z,2017-04-13T07:00:00Z,portland,Portland,45.5235,-122.676,Hotel - Beach,Accommodation type,quality-inn-seaside-oregon,Quality Inn Seaside Oregon,https://www.choicehotels.com/oregon/seaside/quality-inn-hotels/or157,,"Seaside, OR",2455 South Roosevelt Drive,,OR,Seaside,Barlow Point,97138,US
jus-by-julie-833,"One-, Three-, or Five-Day Juice Cleanse from Jus by Julie (Up to 54% Off) ",Up to 54% Off a Juice Cleanse from Jus by Julie ,Juice Cleanse,open,groupon,featured,2017-04-15T06:59:59Z,2017-04-11T04:00:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Juice Cleanse / Detox Diet (Retail),Health & Beauty,jus-by-julie,Jus by Julie,http://www.jusbyjulie.com/,120,,,,,,,,
victor-d-woodlief-dmd,"$29 for a Dental Exam, X-rays, and Cleaning at Victor D. Woodlief, DMD ($338 Value)",91% Off Dental Checkup,Dental Checkup,open,groupon,extended,2037-11-03T06:59:59Z,2013-06-29T07:00:00Z,san-jose,San Jose,37.3394,-121.895,"Dental Checkup (Cleaning, X-Ray, Exam)",Dentistry & Dental Care,victor-d-woodlief-dmd,"Victor D. Woodlief, DMD",http://www.doctmj.com,120,San Jose,750 N Capitol Ave.,Suite A2,CA,San Jose,,95133,US
umigo-indoor-kart-racing-6,Weekday Race Sessions for One or Two at Umigo Indoor Go-Kart Racing (Up to 45% Off) ,Up to 45% Off at Umigo Indoor Kart Racing,Indoor Go-Karting Packages,open,groupon,extended,2041-06-18T06:59:59Z,2017-02-12T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Karting,Go-Kart Racing (Ride / Experience),umigo-indoor-kart-racing,Umigo Indoor Kart Racing,http://www.umigoracing.com/Pages/default.aspx,90,Livermore,6538 Patterson Pass Rd.,,CA,Livermore,Ulmar,94550,US
peninsula-beauty-5,$18 for $30 Worth of Beauty Products at Peninsula Beauty ,40% Off Beauty Products at Peninsula Beauty ,Beauty Products,open,groupon,extended,2039-07-24T06:59:59Z,2015-03-20T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Makeup / Cosmetic (Retail),Health & Beauty,peninsula-beauty-san-francisco-2,Peninsula Beauty,http://www.peninsulabeauty.com,90,Downtown,36 East 4th Avenue,,CA,San Mateo,Downtown,94401,US
pokedoo,Poke Bowls at Pokedoo (Up to 40% Off). Two Options Available.,Up to 40% Off Poke Bowls at Pokedoo,Poke Bowls,open,groupon,extended,2041-06-29T07:00:00Z,2017-02-27T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,East Asian Cuisine,Sushi Restaurant,pokedoo,Pokedoo,https://www.facebook.com/pokedoo/,90,East Industrial,46529 Mission Boulevard,,CA,Fremont,East Industrial,94539,US
beautology-skin-and-boutique-2,Chemical Peels at Beautology Skin & Boutique (Up to 64% Off) Three Options Available.,Up to 64% Off Chemical Peels,Chemical Peels,open,groupon,extended,2040-12-07T07:59:59Z,2016-08-03T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Facial - Chemical Peel,Facial Treatments,beautology-skin-and-boutique,Beautology Skin And Boutique,https://www.facebook.com/Beautology-Skin-Boutique-1061105770591573/?fref=ts,120,San Jose,4735 Hamilton Avenue,Suite#25,CA,San Jose,Hathaway,95130,US
gg-laud-fm-transmitter-tf-card-slot-car-kit,Laud Bluetooth FM Transmitter Car Charger TF Card Slot Car Kit,Laud Bluetooth FM Transmitter Car Charger TF Card Slot Car Kit,Laud FM Transmitter Card Slot,open,groupon,featured,2017-08-01T06:59:59Z,2017-04-13T04:00:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Electronics Accessories,Electronics - Bluetooth Car Kit,lax-gadgets,Laud Bluetooth FM Transmitter Car Charger TF Card Slot Car Kit,,,,,,,,,,
pretty-and-pink-beauty-boutique-8,One or Two Female Brazilian Waxes at Pretty and Pink Beauty Boutique (Up to 52% Off),Up to 52% Off Female Brazilian Waxes,Female Brazilian Waxes,open,groupon,extended,2041-05-31T06:59:59Z,2017-01-25T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Waxing - Brazilian / Bikini,Hair Removal & Epilation,pretty-and-pink-beauty-boutique,Pretty and Pink Beauty Boutique,https://www.feelprettybepink.com/,120,Bascom-Forest,2039 Forest Avenue,Suite 202,CA,San Jose,Bascom-Forest,95128,US
the-paradise-spa-1,60-Minute Swedish Massage with Aromatherapy for One or for a Couple at The Paradise Spa (Up to 39% Off),Up to 39% Off Swedish Massages at The Paradise Spa,Swedish Massage,open,groupon,extended,2041-06-14T06:59:59Z,2017-02-08T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Swedish,the-paradise-spa,The Paradise Spa,http://paradisespa.us/welcome-come-to-the-paradise-spa/,120,Midtown,200 Serra Way,,CA,Milpitas,Midtown,95035,US
ga-bk-radisson-hotel-baltimore-downtown-inner-harbor-4,"Stay at Radisson Hotel Baltimore Downtown-Inner Harbor, MD; Dates into July",Contemporary Hotel in Downtown Baltimore,Downtown Baltimore Hotel,open,groupon,featured,2017-05-04T03:59:59Z,2017-04-13T04:00:00Z,baltimore,Baltimore,39.2943,-76.6143,Accommodation type,Hotel - City,baltimore-harbor-hotel,Radisson Hotel Baltimore Downtown-Inner Harbor,https://www.radisson.com/baltimore-hotel-md-21201/usabhmd,,"Baltimore, MD",101 West Fayette Street,,MD,Baltimore,Central Baltimore,21201,US
ducky-s-car-wash-1,"$24.99 for a V.I.P. Wash and Spray Wax Package at Ducky's Car Wash-Menlo Park 
 ($39.99 Value)   ",38% Off at Ducky's Car Wash,Car Wash and Wax Package,open,groupon,extended,2040-12-04T07:59:59Z,2016-07-30T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Car Wash / Detail,Exterior Wash - Car,ducky-s-car-wash-san-mateo,Ducky's Car Wash,http://www.duckyscarwash.com/,180,Ducky's Car Wash,1436 El Camino Real,,CA,Menlo Park,San Antonio Homes,94025,US
gg-reusable-butterfly-gel-push-up-bra,Reusable Butterfly Gel Push-Up Bra,Reusable Butterfly Gel Push-Up Bra,Reusable Butterfly Gel Bra,open,groupon,featured,2017-08-01T06:59:59Z,2017-04-11T04:00:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Clothing,Push Up Bras,2344-llc-dba-ranspa,Reusable Butterfly Gel Push-Up Bra,,,,,,,,,,
n-printerpix-mothers-day-blankets,"One or Two 40""x30"" or 60""x50"" Custom Faux-Mink Mother's Day Photo Blankets from Printerpix (Up to 91% Off)",Up to 91% Off Custom Mother's Day Blankets from Printerpix ,Mother's Day Photo Blankets,open,groupon,extended,2041-08-13T05:00:00Z,2017-04-13T05:00:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Customizables,Customizable Blankets,printerpix,Printerpix,http://www.printerpix.com/cpg/04/e05/Blanket/Mom/,90,,,,,,,,
ga-bk-newport-beachside-hotel-resort-25,"Stay at Newport Beachside Hotel & Resort in Sunny Isles Beach, FL. Dates into July.",Florida Beach Resort with Spa & Fine Dining,Oceanfront Resort in Florida,open,groupon,featured,2017-05-04T03:59:59Z,2017-04-13T04:00:00Z,miami,Miami,25.7743,-80.1903,Hotel - Beach,Accommodation type,newport-beachside-hotel-resort,Newport Beachside Hotel & Resort,http://www.newportbeachsideresort.com/,,"Sunny Isles Beach, FL",16701 Collins Ave.,,FL,Sunny Isles Beach,Bella Vista,33160,US
canvas-on-demand-5-135-san-jose-1,"One or Two 16""x20"" Custom Premium Canvas Wraps from Canvas on Demand (Up to 81% Off). Free Shipping. ","Canvas Prints Available in Size 16""x20"" – Free Shipping",Custom Premium Canvas Wraps,open,groupon,extended,2039-12-11T07:59:59Z,2015-08-07T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Customizables,Customizable Canvas,canvas-on-demand,Canvas on Demand,http://www.canvasondemand.com,30,,,,,,,,
bluelight-cinemas-15,"One or Two Groupons, Each for Two Tickets, Two Popcorns, and Two Sodas at BlueLight Cinemas (Up to 53% Off)",Up to 53% Off Movie Packages,Movie with Popcorn and Soda,open,groupon,extended,2039-11-05T06:59:59Z,2015-07-02T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Cinema,Cinema / Movie Theater,bluelight-cinemas,Bluelight Cinemas,http://www.bluelightcinemas.com,150,Cupertino,21275 Stevens Creek Boulevard,,CA,Cupertino,Cupertino,95014,US
icryosystems,Up to 54% Off Cryotherapy at Ozone Cryotherapy ,Up to 54% Off Cryotherapy at Ozone Cryotherapy ,Cryotherapy,open,groupon,extended,2040-03-06T07:59:59Z,2015-10-31T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Cryotherapy,General Medicine,icryosystems,Ozone Cryotherapy,http://icryosystems.com,120,Ozone Cryotherapy,182 South Murphy Avenue,,CA,Sunnyvale,Heritage District,94086,US
mountain-mikes-pizza-campbell-1,$30 for Two Large Pizzas at Mountain Mike's Pizza ($53 Value),$23 Off Two Large Pizzas at Mountain Mike's Pizza,Pizza at Mountain Mike's Pizza,open,groupon,extended,2041-06-11T06:59:59Z,2017-02-05T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Pizza Place,Traditional American Cuisine,mountain-mikes-pizza-campbell,Mountain Mike's Pizza - Campbell,http://www.mountainmikes.com/,120,David-Rosemary,301 East Hamilton Avenue,,CA,Campbell,David-Rosemary,95008,US
midas-sunnyvale-2,Oil Change or Alignment with Tire Rotation and Inspection at Midas (Up to 47% Off). Eight Options Available.,Midas – Up to 47% Off an Oil-Change or Wheel Alignment Package,Oil-Change or Alignment Package,open,groupon,extended,2040-10-22T06:59:59Z,2016-06-18T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Automotive Oil Change,Car & Automotive,midas-sunnyvale,Midas,http://www.sunnyvalemidas.com,180,Midas,725 East El Camino Real,,CA,Sunnyvale,Ponderosa,94087,US
mountain-mikes-pizza-mountain-view,$30 for Two Large Pizzas at Mountain Mike's Pizza ($53 Value),$23 Off Two Large Pizzas at Mountain Mike's Pizza,Pizza at Mountain Mike's Pizza,open,groupon,extended,2041-06-11T06:59:59Z,2017-02-05T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Pizza Place,Traditional American Cuisine,mountain-mikes-pizza-3,Mountain Mike's Pizza - Mountain View,http://www.mountainmikes.com,120,Miramonte-Springer,1724 Miramonte Avenue,,CA,Mountain View,Miramonte-Springer,94040,US
magowan-s-infinite-mirror-maze-10,"Visit for 2, 4, 6, or 15 to Magowan's Infinite Mirror Maze (Up to 51% Off)",Up to 51% Off at Magowan's Infinite Mirror Maze,Magowan's Infinite Mirror Maze,open,groupon,extended,2038-10-02T06:59:59Z,2014-05-29T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Amusement Park,Parks,magowan-s-infinite-mirror-maze,Magowan's Infinite Mirror Maze,http://www.magowansinfinitemirrormaze.com,180,Fisherman's Wharf,Pier 39,"Bldg. O, 2nd Fl.",CA,San Francisco,Fisherman's Wharf,94133,US
gg-lyss-loo-oversized-tank-dress-1,Lyss Loo Oversized Tank Dress,Lyss Loo Oversized Tank Dress,Lyss Loo Oversized Tank Dress,open,groupon,featured,2017-08-16T06:59:59Z,2017-04-13T04:00:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Clothing,,dnod-inc,Lyss Loo Oversized Tank Dress,,,,,,,,,,
gumba-s-italian-restaurant-pizzeria-1,Italian Meal and House Wine for Two or Four at Gumba's Italian Restaurant & Pizzeria (Up to 47% Off),Up to 47% Off at Gumba's Italian Restaurant & Pizzeria,Italian Meal with House Wine,open,groupon,extended,2039-01-06T07:59:59Z,2014-09-02T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Italian Cuisine,,gumba-s-italian-restaurant,Gumba's Italian Restaurant & Pizzeria,http://ilovegumbas.com/,180,Downtown Sunnyvale ,176 S Murphy Ave.,,CA,Sunnyvale,Heritage District,94086,US
ristorante-bella-vita-1-4,$24 for $40 Worth of Italian Dinner for Two or More at Ristorante Bella Vita,40% Off Dinner for Two at Ristorante Bella Vita,Italian Dinner ,open,groupon,extended,2039-09-26T06:59:59Z,2015-05-23T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Italian Cuisine,,ristorante-bella-vita,Ristorante Bella Vita,http://www.dinebellavita.com/,120,North Los Altos,376 1st Street,,CA,Los Altos,North Los Altos,94022,US
ga-timberline-lodge-2,"1-Night Stay for Four, Six, or Eight at Timberline Lodge in Big Bear Lake, CA",Lodge with Pool in Big Bear Lake,Big Bear Lake Lodge,open,groupon,featured,2017-05-09T06:59:59Z,2017-04-11T07:00:00Z,inland-empire,Inland Empire,34.1083,-117.29,Accommodation type,Hotel - Outdoor,timberline-lodge,Timberline Lodge,http://www.bigbeartimberline.com/,,Timberline Lodge,39921 Big Bear Boulevard,,CA,Big Bear Lake,North Bench,92315,US
ga-bk-mayan-house-3,"Stay at Mayan House in Tulum, Mexico. Dates into December.","Apartments in Tulum, Mexico","Apartments in Tulum, Mexico",open,groupon,featured,2017-05-11T06:59:59Z,2017-04-13T07:00:00Z,san-diego,San Diego,32.7188,-117.164,Hotel - Beach,Accommodation type,mayan-house,Mayan House,http://www.mayahousemexico.com/,,"Tulum, Mexico",Avenida 28 Lote 1,,,Tulum,,77780,MX
